CSHL_ID;CSHL_PREP_DATE;CSHL_PREP_USER_ID;CSHL_SALE_DATE;CSHL_SALE_USER_ID;CSHL_SUMMA;CSHL_PAID_SUMMA;CSHL_WAYPAYMENT;CSHL_CLI_ID;CSHL_FISKAL_ID;CSHL_STATUS;CSHL_ORDERNUMBER;CSHL_DISKT_ID;CSHL_ORDERCOMMENT;CSHL_CSHS_ID;CSHL_BEARER_NAME;CSHL_BEARER_TYPE;CSHL_FINANCELIST_ID;CSHL_FISKAL_V_ID;CSHL_FISKAL_NUMB;CSHL_STORNO_FISKAL;CSHL_STORNO_USER_ID;CSHL_STORNO_DATE;CSHL_STORNO_CSHL_ID;CSHL_BEARER_TRANZ_ID;CSHL_MANAGER_ID;CSHL_ADD_TNODID;CSHL_CLI_AMOUNT;CSHL_APPL_TYPE;CSHL_DISKT_COMMENT;CSHL_ACCOUNT_ID;CSHL_PREP_PSAL_ID;CSHL_PREP_DATE_END;CSHL_BONUS_TNODID;CSHL_BONUS_FINANCELIST_ID;CSHL_ORDERVIP;CSHL_ORG_ID;CSHL_PAYMENT_INFO;CSHL_WORK_STATUS;CSHL_BONUS_USE_FINANCELIST_ID;CSHL_REMOTE_PSAL_ID;CSHL_REMOTE_CSHS_ID;CSHL_REMOTE_DATE;CSHL_BONUS_INFO;CSHL_PREP_TMP_PSAL_ID;CSHL_REMOTE_DATE_CLI;CSHL_AGN_ID;CSHL_AGN_FINANCELIST_ID;
4095508;11/25/2018 3:24:52 PM;822963;11/25/2018 3:39:53 PM;822963;0;;4;;;0;179060 307_4095508;;;4088067;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4095512;11/25/2018 3:25:20 PM;24;11/25/2018 3:25:16 PM;24;200;;8;;;0;4095512;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095515;11/25/2018 3:25:26 PM;24;11/25/2018 3:25:22 PM;24;400;;8;;;0;4095515;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095517;11/25/2018 3:25:29 PM;823048;11/25/2018 3:25:49 PM;823048;1000;0;1;;2258;0;178895 107_4095517;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095520;11/25/2018 3:25:31 PM;24;11/25/2018 3:25:27 PM;24;400;;8;;;0;4095520;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095522;11/25/2018 3:25:31 PM;1152278;11/25/2018 3:26:04 PM;1152278;2500;0;1;;3356;0;178890 106_4095522;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095525;11/25/2018 3:25:36 PM;24;11/25/2018 3:25:32 PM;24;400;;8;;;0;4095525;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095527;11/25/2018 3:25:42 PM;24;11/25/2018 3:25:38 PM;24;400;;8;;;0;4095527;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095529;11/25/2018 3:25:51 PM;24;11/25/2018 3:25:47 PM;24;400;;8;;;0;4095529;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095531;11/25/2018 3:25:56 PM;24;11/25/2018 3:25:52 PM;24;400;;8;;;0;4095531;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095533;11/25/2018 3:26:01 PM;24;11/25/2018 3:25:57 PM;24;400;;8;;;0;4095533;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095535;11/25/2018 3:26:06 PM;24;11/25/2018 3:26:02 PM;24;900;;8;;;0;4095535;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095537;11/25/2018 3:26:11 PM;24;11/25/2018 3:26:07 PM;24;900;;8;;;0;4095537;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095539;11/25/2018 3:26:16 PM;24;11/25/2018 3:26:12 PM;24;900;;8;;;0;4095539;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095543;11/25/2018 3:26:29 PM;823048;11/25/2018 3:26:51 PM;823048;1500;0;1;;2259;0;178938 107_4095543;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095547;11/25/2018 3:27:07 PM;823048;11/25/2018 3:27:38 PM;823048;6000;0;2;;2260;0;178875 107_4095547;;;4089534;;1;;;60000600;;;;;;;;;0;;-1;;;;;0;;TypePK=3;;11112022221;;;;;;;;;;
4095550;11/25/2018 3:27:15 PM;24;11/25/2018 3:27:11 PM;24;900;;8;;;0;4095550;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095552;11/25/2018 3:27:21 PM;1152278;11/25/2018 3:27:35 PM;1152278;2000;0;1;;3357;0;178934 106_4095552;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095554;11/25/2018 3:27:23 PM;24;11/25/2018 3:27:20 PM;24;400;;8;;;0;4095554;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095557;11/25/2018 3:27:37 PM;24;11/25/2018 3:27:33 PM;24;400;;8;;;0;4095557;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095559;11/25/2018 3:27:37 PM;1152278;11/25/2018 3:28:05 PM;1152278;3000;0;1;;3358;0;178853 106_4095559;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095562;11/25/2018 3:27:46 PM;24;11/25/2018 3:27:42 PM;24;400;;8;;;0;4095562;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095564;11/25/2018 3:27:51 PM;24;11/25/2018 3:27:47 PM;24;900;;8;;;0;4095564;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095568;11/25/2018 3:28:12 PM;823048;11/25/2018 3:29:26 PM;823048;2000;0;1;;2261;0;178711 107_4095568;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095571;11/25/2018 3:28:20 PM;24;11/25/2018 3:28:17 PM;24;400;;8;;;0;4095571;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095573;11/25/2018 3:28:26 PM;24;11/25/2018 3:28:22 PM;24;400;;8;;;0;4095573;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095576;11/25/2018 3:28:34 PM;1152278;11/25/2018 3:28:47 PM;1152278;1000;0;1;;3359;0;178928 106_4095576;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095581;11/25/2018 3:28:48 PM;1152278;11/25/2018 3:29:06 PM;1152278;3000;0;1;;3360;0;178869 106_4095581;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095585;11/25/2018 3:29:13 PM;1152278;11/25/2018 3:29:25 PM;1152278;3000;0;1;;3361;0;178894 106_4095585;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095588;11/25/2018 3:29:28 PM;823048;11/25/2018 3:29:45 PM;823048;1000;0;1;;2262;0;178883 107_4095588;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095591;11/25/2018 3:29:34 PM;1152278;11/25/2018 3:29:48 PM;1152278;1500;0;1;;3362;0;179025 106_4095591;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095594;11/25/2018 3:29:52 PM;1152278;11/25/2018 3:31:12 PM;1152278;2000;0;2;;3363;0;178929 106_4095594;;;4086643;;1;;;60001268;;;;;;;;;0;;-1;;;;;0;;TypePK=3;;;;;;;;;;;;
4095596;11/25/2018 3:29:55 PM;823048;11/25/2018 3:30:25 PM;823048;6000;0;1;;2263;0;178921 107_4095596;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095601;11/25/2018 3:30:27 PM;823048;11/25/2018 3:30:54 PM;823048;1000;0;1;;2264;0;178971 107_4095601;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095606;11/25/2018 3:31:09 PM;24;11/25/2018 3:31:06 PM;24;400;;8;;;0;4095606;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095608;11/25/2018 3:31:11 PM;823048;11/25/2018 3:31:42 PM;823048;5000;0;1;;2265;0;178992 107_4095608;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095611;11/25/2018 3:31:16 PM;24;11/25/2018 3:31:12 PM;24;400;;8;;;0;4095611;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095613;11/25/2018 3:31:21 PM;24;11/25/2018 3:31:17 PM;24;400;;8;;;0;4095613;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095616;11/25/2018 3:31:26 PM;24;11/25/2018 3:31:22 PM;24;400;;8;;;0;4095616;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095618;11/25/2018 3:31:26 PM;1152278;11/25/2018 3:32:09 PM;1152278;9000;0;1;;3364;0;178761 106_4095618;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095620;11/25/2018 3:31:33 PM;24;11/25/2018 3:31:30 PM;24;900;;8;;;0;4095620;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095622;11/25/2018 3:31:44 PM;823048;11/25/2018 3:32:15 PM;823048;3000;0;2;;2266;0;178900 107_4095622;;;4089534;;1;;;60000600;;;;;;;;;0;;-1;;;;;0;;TypePK=3;;11112022221;;;;;;;;;;
4095624;11/25/2018 3:31:56 PM;24;11/25/2018 3:31:52 PM;24;400;;8;;;0;4095624;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095626;11/25/2018 3:32:17 PM;823048;11/25/2018 3:32:34 PM;823048;1000;0;1;;2267;0;179004 107_4095626;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095628;11/25/2018 3:32:36 PM;823048;11/25/2018 3:32:51 PM;823048;500;0;1;;2268;0;179023 107_4095628;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095630;11/25/2018 3:32:46 PM;24;11/25/2018 3:32:43 PM;24;900;;8;;;0;4095630;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095632;11/25/2018 3:32:51 PM;24;11/25/2018 3:32:47 PM;24;900;;8;;;0;4095632;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095634;11/25/2018 3:32:56 PM;823048;11/25/2018 3:33:16 PM;823048;2000;0;1;;2269;0;178906 107_4095634;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095638;11/25/2018 3:33:13 PM;24;11/25/2018 3:33:10 PM;24;400;;8;;;0;4095638;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095641;11/25/2018 3:33:22 PM;823048;11/25/2018 3:33:38 PM;823048;2500;0;1;;2270;0;179009 107_4095641;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095646;11/25/2018 3:33:40 PM;823048;11/25/2018 3:33:57 PM;823048;1000;0;1;;2271;0;178904 107_4095646;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095649;11/25/2018 3:33:44 PM;24;11/25/2018 3:33:40 PM;24;400;;8;;;0;4095649;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095651;11/25/2018 3:33:51 PM;24;11/25/2018 3:33:47 PM;24;400;;8;;;0;4095651;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095653;11/25/2018 3:33:55 PM;1152278;11/25/2018 3:34:12 PM;1152278;3000;0;1;;3365;0;178554 106_4095653;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095658;11/25/2018 3:34:06 PM;24;11/25/2018 3:34:02 PM;24;900;;8;;;0;4095658;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095660;11/25/2018 3:34:11 PM;24;11/25/2018 3:34:07 PM;24;900;;8;;;0;4095660;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095662;11/25/2018 3:34:14 PM;1152278;11/25/2018 3:34:29 PM;1152278;3000;0;1;;3366;0;178901 106_4095662;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095664;11/25/2018 3:34:20 PM;823048;11/25/2018 3:34:42 PM;823048;1000;0;1;;2272;0;179039 107_4095664;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095668;11/25/2018 3:34:41 PM;1152278;11/25/2018 3:34:54 PM;1152278;2000;0;1;;3367;0;178702 106_4095668;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095670;11/25/2018 3:34:44 PM;823048;11/25/2018 3:35:05 PM;823048;2000;0;1;;2273;0;178986 107_4095670;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095673;11/25/2018 3:34:56 PM;1152278;11/25/2018 3:35:09 PM;1152278;1000;0;1;;3368;0;178909 106_4095673;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095677;11/25/2018 3:35:11 PM;1152278;11/25/2018 3:35:25 PM;1152278;1000;0;1;;3369;0;179036 106_4095677;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095679;11/25/2018 3:35:14 PM;823048;11/25/2018 3:35:30 PM;823048;2000;0;1;;2274;0;178914 107_4095679;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095682;11/25/2018 3:35:29 PM;1152278;11/25/2018 3:36:04 PM;1152278;1000;0;2;;3370;0;179022 106_4095682;;;4086643;;1;;;60001268;;;;;;;;;0;;-1;;;;;0;;TypePK=3;;;;;;;;;;;;
4095684;11/25/2018 3:35:34 PM;823048;11/25/2018 3:35:58 PM;823048;6000;0;1;;2275;0;178954 107_4095684;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095689;11/25/2018 3:36:12 PM;1152278;11/25/2018 3:36:32 PM;1152278;2000;0;1;;3371;0;178705 106_4095689;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095692;11/25/2018 3:36:22 PM;823048;11/25/2018 3:36:44 PM;823048;2000;0;1;;2276;0;178876 107_4095692;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095696;11/25/2018 3:36:37 PM;1152278;11/25/2018 3:36:57 PM;1152278;4000;0;1;;3372;0;178965 106_4095696;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095698;11/25/2018 3:36:46 PM;823048;11/25/2018 3:37:05 PM;823048;1000;0;1;;2277;0;178982 107_4095698;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095702;11/25/2018 3:37:13 PM;823048;11/25/2018 3:37:31 PM;823048;1000;0;1;;2278;0;178893 107_4095702;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095705;11/25/2018 3:38:07 PM;823048;11/25/2018 3:38:33 PM;823048;2000;0;1;;2279;0;179049 107_4095705;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095707;11/25/2018 3:38:11 PM;1152278;11/25/2018 3:38:26 PM;1152278;2500;0;1;;3373;0;178946 106_4095707;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095710;11/25/2018 3:38:35 PM;24;11/25/2018 3:38:31 PM;24;400;;8;;;0;4095710;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095714;11/25/2018 3:38:41 PM;24;11/25/2018 3:38:37 PM;24;400;;8;;;0;4095714;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095716;11/25/2018 3:38:46 PM;24;11/25/2018 3:38:42 PM;24;400;;8;;;0;4095716;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095718;11/25/2018 3:38:51 PM;24;11/25/2018 3:38:47 PM;24;400;;8;;;0;4095718;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095720;11/25/2018 3:38:53 PM;823048;11/25/2018 3:39:16 PM;823048;1000;0;1;;2280;0;178991 107_4095720;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095722;11/25/2018 3:38:56 PM;24;11/25/2018 3:38:52 PM;24;400;;8;;;0;4095722;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095724;11/25/2018 3:39:04 PM;1152278;11/25/2018 3:39:17 PM;1152278;2000;0;1;;3374;0;178981 106_4095724;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095727;11/25/2018 3:39:26 PM;823048;11/25/2018 3:39:55 PM;823048;1000;0;1;;2281;0;179052 107_4095727;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095729;11/25/2018 3:39:39 PM;1152278;11/25/2018 3:40:13 PM;1152278;2000;0;2;;3375;0;178983 106_4095729;;;4086643;;1;;;60001268;;;;;;;;;0;;-1;;;;;0;;TypePK=3;;;;;;;;;;;;
4095731;11/25/2018 3:39:59 PM;822963;11/25/2018 6:15:24 PM;822963;0;;4;;;0;179145 307_4095731;;;4088067;;;;;;;;;;;1258269;;;2;;61007;;;;;0;;;12212022221;;;;;;;;;;
4095733;11/25/2018 3:39:59 PM;24;11/25/2018 3:39:55 PM;24;900;;8;;;0;4095733;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095737;11/25/2018 3:41:03 PM;823048;11/25/2018 3:41:20 PM;823048;1000;0;1;;2282;0;179032 107_4095737;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095740;11/25/2018 3:41:15 PM;1152278;11/25/2018 3:41:28 PM;1152278;2000;0;1;;3376;0;179013 106_4095740;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095742;11/25/2018 3:41:23 PM;823048;11/25/2018 3:42:15 PM;823048;2000;0;1;;2283;0;178907 107_4095742;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095748;11/25/2018 3:42:18 PM;823048;11/25/2018 3:42:37 PM;823048;2000;0;1;;2284;0;178916 107_4095748;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095751;11/25/2018 3:42:32 PM;24;11/25/2018 3:42:28 PM;24;900;;8;;;0;4095751;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095753;11/25/2018 3:42:41 PM;24;11/25/2018 3:42:37 PM;24;900;;8;;;0;4095753;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095755;11/25/2018 3:42:46 PM;24;11/25/2018 3:42:42 PM;24;900;;8;;;0;4095755;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095758;11/25/2018 3:43:19 PM;24;11/25/2018 3:43:15 PM;24;400;;8;;;0;4095758;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095760;11/25/2018 3:43:26 PM;24;11/25/2018 3:43:22 PM;24;400;;8;;;0;4095760;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095764;11/25/2018 3:44:10 PM;24;11/25/2018 3:44:07 PM;24;900;;8;;;0;4095764;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095766;11/25/2018 3:44:16 PM;24;11/25/2018 3:44:12 PM;24;900;;8;;;0;4095766;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095768;11/25/2018 3:44:21 PM;823048;11/25/2018 3:44:49 PM;823048;2000;0;2;;2285;0;178969 107_4095768;;;4089534;;1;;;60000600;;;;;;;;;0;;-1;;;;;0;;TypePK=3;;11112022221;;;;;;;;;;
4095777;11/25/2018 3:45:37 PM;823048;11/25/2018 3:46:00 PM;823048;5000;0;1;;2286;0;178948 107_4095777;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095780;11/25/2018 3:45:58 PM;1152278;11/25/2018 3:46:09 PM;1152278;1000;0;1;;3377;0;178957 106_4095780;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095782;11/25/2018 3:46:02 PM;823048;11/25/2018 3:46:20 PM;823048;2000;0;1;;2287;0;179005 107_4095782;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095786;11/25/2018 3:46:15 PM;1152278;11/25/2018 3:46:33 PM;1152278;4000;0;1;;3378;0;178966 106_4095786;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095790;11/25/2018 3:46:55 PM;823048;11/25/2018 3:47:16 PM;823048;2000;0;1;;2288;0;178978 107_4095790;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095796;11/25/2018 3:47:50 PM;823048;11/25/2018 3:48:09 PM;823048;3000;0;1;;2289;0;179035 107_4095796;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095798;11/25/2018 3:47:52 PM;24;11/25/2018 3:47:48 PM;24;400;;8;;;0;4095798;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095800;11/25/2018 3:48:01 PM;24;11/25/2018 3:47:57 PM;24;400;;8;;;0;4095800;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095803;11/25/2018 3:48:09 PM;24;11/25/2018 3:48:05 PM;24;400;;8;;;0;4095803;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095805;11/25/2018 3:48:14 PM;823048;11/25/2018 3:48:33 PM;823048;2000;0;1;;2290;0;178987 107_4095805;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095807;11/25/2018 3:48:16 PM;24;11/25/2018 3:48:12 PM;24;400;;8;;;0;4095807;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095810;11/25/2018 3:48:19 PM;1152278;11/25/2018 3:48:30 PM;1152278;1000;0;1;;3379;0;179050 106_4095810;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095815;11/25/2018 3:48:34 PM;1152278;11/25/2018 3:48:47 PM;1152278;500;0;1;;3380;0;178973 106_4095815;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095817;11/25/2018 3:48:38 PM;823048;11/25/2018 3:48:55 PM;823048;1000;0;1;;2291;0;179053 107_4095817;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095821;11/25/2018 3:48:54 PM;24;11/25/2018 3:48:50 PM;24;400;;8;;;0;4095821;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095823;11/25/2018 3:48:58 PM;823048;11/25/2018 3:49:17 PM;823048;2000;0;1;;2292;0;178730 107_4095823;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095827;11/25/2018 3:49:13 PM;24;11/25/2018 3:49:09 PM;24;200;;8;;;0;4095827;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095829;11/25/2018 3:49:18 PM;1152278;11/25/2018 3:49:34 PM;1152278;2000;0;1;;3381;0;178985 106_4095829;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095831;11/25/2018 3:49:21 PM;24;11/25/2018 3:49:17 PM;24;200;;8;;;0;4095831;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095833;11/25/2018 3:49:26 PM;24;11/25/2018 3:49:22 PM;24;400;;8;;;0;4095833;;;4085654;;;0;;;;;;;;;;;0;;0;;;;0;;-1;;;0;;;;;;;;;
4095836;11/25/2018 3:49:41 PM;823048;11/25/2018 3:50:06 PM;823048;3000;0;1;;2293;0;178993 107_4095836;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095839;11/25/2018 3:49:47 PM;1152278;11/25/2018 3:50:04 PM;1152278;3000;0;1;;3382;0;178568 106_4095839;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095843;11/25/2018 3:50:06 PM;1152278;11/25/2018 3:50:21 PM;1152278;1000;0;1;;3383;0;179054 106_4095843;;;4086643;;;;;60001268;;;;;;;;;0;;61007;;;;;0;;;;;;;;;;;;;
4095845;11/25/2018 3:50:11 PM;823048;11/25/2018 3:50:29 PM;823048;1000;0;1;;2294;0;179011 107_4095845;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095851;11/25/2018 3:50:31 PM;1152278;11/25/2018 3:50:55 PM;1152278;2000;0;2;;3384;0;178970 106_4095851;;;4086643;;1;;;60001268;;;;;;;;;0;;-1;;;;;0;;TypePK=3;;;;;;;;;;;;
4095853;11/25/2018 3:50:35 PM;823048;11/25/2018 3:50:53 PM;823048;1500;0;1;;2295;0;178825 107_4095853;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
4095859;11/25/2018 3:50:54 PM;823048;11/25/2018 3:51:12 PM;823048;1500;0;1;;2296;0;178953 107_4095859;;;4089534;;;;;60000600;;;;;;;;;0;;61007;;;;;0;;;12112022221;;;;;;;;;;
